,brand,Reg. No.,Engine,Brakes,Tyres,clutch,Body,price
20096,1,XX-81S-20096,5,1.2,1.8,9.4,2.6,20006
20097,1,XY-82T-20097,7.8,9.8,4.4,5,4,30972
20098,1,XZ-83U-20098,4.8,8.6,8,1.2,7.8,33054
20099,1,XX-84V-20099,9.4,1.6,9.6,8.6,3.6,32839
20100,1,XY-85W-20100,6,6.4,2.8,3.6,1.8,21688
20101,1,XZ-86X-20101,3.6,5.8,2,6.2,8,22897
20102,1,XX-87Y-20102,4.6,8,9.2,9.2,7.4,39955
20103,1,XY-88Z-20103,8.4,2.2,1.2,8.4,4.8,22038
20104,1,XZ-89A-20104,5.2,5.2,3.4,6.4,7.4,27211
20105,1,XX-90B-20105,3.4,3.2,4.8,2.2,7,18147
20106,1,XY-91C-20106,7.4,5,10,8.4,8.6,42485
20107,1,XZ-92D-20107,5.6,9.8,2,7.6,4,26668
20108,1,XX-93E-20108,5.4,6.6,6.4,3,9.4,31410
20109,1,XY-94F-20109,6,5.8,9.2,2.8,2.2,26694
20110,1,XZ-95G-20110,3.4,7.6,1.4,3.8,5.2,18254
20111,1,XX-96H-20111,6.4,9.6,4,6,4.6,30582
20112,1,XY-97I-20112,8.2,10,4,4.2,2.4,28428
20113,1,XZ-98J-20113,9.8,6.4,8.2,3.6,9.8,35725
20114,1,XX-99K-20114,2.2,9.8,6.2,3.6,8.6,27527
20115,1,XY-11A-20115,6.2,7.8,1.8,4.8,3.2,25806
20116,1,XZ-12B-20116,2.6,8.8,1.8,8.8,1.8,21494
20117,1,XX-13C-20117,2.2,6.8,1.2,2,7.2,18789
20118,1,XY-14D-20118,9.4,9,9.2,8.8,1,36637
20119,1,XZ-15E-20119,9.2,2.8,9.2,4.6,3.6,29321
20120,1,XX-16F-20120,7.2,3,4.2,5.2,3,21922
20121,1,XY-17G-20121,2,1.4,6.2,1.2,7.6,17368
20122,1,XZ-18H-20122,7.8,9.8,3.6,4.2,4.8,30508
20123,1,XX-19I-20123,7.4,9,1.2,2.2,2.4,22293
20124,1,XY-20J-20124,1.6,4.6,6,3.4,5.2,20837
20125,1,XZ-21K-20125,3.2,5.4,7.6,6.8,2.8,28068
20126,1,XX-22L-20126,8.2,4.2,2.8,6.6,9,26827
20127,1,XY-23M-20127,3.6,5.6,5.8,2.2,3.6,19396
20128,1,XZ-24N-20128,6.2,2.8,4.8,8.6,4.6,28361
20129,1,XX-25O-20129,6.8,1,3.8,2,9.4,23973
20130,1,XY-26P-20130,6.8,6.6,7,3,7.2,32473
20131,1,XZ-27Q-20131,2.2,3.2,2.6,7.6,1.2,18246
20132,1,XX-28R-20132,3.4,7.4,2.2,6.8,3.4,23938
20133,1,XY-29S-20133,6.2,1.4,7.4,4.6,9,26163
20134,1,XZ-30T-20134,7,8.8,7,6.6,4.2,29407
20135,1,XX-31U-20135,2.4,4.4,2.6,9.4,5.8,24792
20136,1,XY-32V-20136,9,7.8,9.2,8.4,1.8,37069
20137,1,XZ-33W-20137,5,1.6,4.8,8,7.6,27834
20138,1,XX-34X-20138,10,4.2,7.4,9.4,4,31052
20139,1,XY-35Y-20139,1.6,4,4,1,6.8,17703
20140,1,XZ-36Z-20140,1.6,7.4,9.6,8.6,10,32011
20141,1,XX-37A-20141,8.4,4.4,4.4,3,5,21473
20142,1,XY-38B-20142,4.8,4.2,8.4,5.2,2.6,24830
20143,1,XZ-39C-20143,5.6,5.4,9.2,6.8,6.4,35454
20144,1,XX-40D-20144,9.2,4.4,6.2,2,4,24894
20145,1,XY-41E-20145,9.8,5.4,3.8,4.4,6,27213
20146,1,XZ-42F-20146,6,2.6,4,8,3.6,23917
20147,1,XX-43G-20147,8,4.4,7.8,7,3.2,26141
20148,1,XY-44H-20148,7.2,5.4,8.6,4.2,1.6,27923
20149,1,XZ-45I-20149,8.4,7,1.2,1.6,9.8,29487
20150,1,XX-46J-20150,9,7.6,7.4,7.8,8.2,35668
20151,1,XY-47K-20151,9.8,2.4,8.2,1.2,1.2,19530
20152,1,XZ-48L-20152,9,2.6,7.4,9.6,6.6,34904
20153,1,XX-49M-20153,5.8,1.8,8.6,8,7.4,34491
20154,1,XY-50N-20154,5.4,7.8,1,8.4,1.4,26030
20155,1,XZ-51O-20155,9.8,2.4,4.8,7.4,4.6,29696
20156,1,XX-52P-20156,9,8.6,1.8,2.6,8.8,32971
20157,1,XY-53Q-20157,9.8,3.4,3.8,9.8,8.6,31343
20158,1,XZ-54R-20158,9,1.4,2.4,8.4,5.2,27192
20159,1,XX-55S-20159,7.2,8.2,5,5.8,6.6,27939
20160,1,XY-56T-20160,5.4,8,2.4,9.8,10,33539
20161,1,XZ-57U-20161,5.4,8.8,3,5.4,9,28282
20162,1,XX-58V-20162,4.6,6.8,4.8,1.4,4,21555
20163,1,XY-59W-20163,4.2,6.6,9.4,3,5.6,24515
20164,1,XZ-60X-20164,1.6,5,1.2,3.4,1.8,12263
20165,1,XX-61Y-20165,4.4,7,8.8,4.6,9.6,37568
20166,1,XY-62Z-20166,3,5.6,1.4,9,2.2,18821
20167,1,XZ-63A-20167,1.4,5.2,8.6,8.8,4.4,29618
20168,1,XX-64B-20168,6.6,2.2,3.6,7.2,9.6,29401
20169,1,XY-65C-20169,8.4,9.6,3.6,7.4,9,34774
20170,1,XZ-66D-20170,3,2.4,2.4,5.4,6.6,18564
20171,1,XX-67E-20171,7.6,2,2,2.4,2,17128
20172,1,XY-68F-20172,7,5.6,8.8,3.6,2.6,28941
20173,1,XZ-69G-20173,2.2,7.2,3.8,8.6,5.2,22958
20174,1,XX-70H-20174,7.8,5.2,1.8,3.6,5.4,23422
20175,1,XY-71I-20175,8.8,6.6,6.4,9,6.8,36901
20176,1,XZ-72J-20176,1.4,2.2,8.2,1.2,10,23083
20177,1,XX-73K-20177,8.6,4.8,8.2,4.6,5.6,27478
20178,1,XY-74L-20178,8.8,2,1.4,2,7.4,20764
20179,1,XZ-75M-20179,5.2,3,4.6,3,4.4,19036
20180,1,XX-76N-20180,4.8,8.8,3.4,2.8,7.4,26637
20181,1,XY-77O-20181,8,5.6,5.2,1.2,8.2,29232
20182,1,XZ-78P-20182,1.4,7.6,8.8,9.2,2.2,25757
20183,1,XX-79Q-20183,9.8,2.6,4.8,3.8,5,23145
20184,1,XY-80R-20184,3.6,7.6,2.4,2.2,1.6,18068
20185,1,XZ-81S-20185,4.2,1.6,4.2,5.6,3,16234
20186,1,XX-82T-20186,8.6,6,7.2,7,6.2,31188
20187,1,XY-83U-20187,4.6,6.4,6.8,9.8,1.4,28513
20188,1,XZ-84V-20188,6.2,3.2,7.8,2.8,1,21063
20189,1,XX-85W-20189,9.4,9.4,10,2.8,8.4,40888
20190,1,XY-86X-20190,3.4,3.2,9.8,6,3.2,27919
20191,1,XZ-87Y-20191,1.6,2,5,3,10,23019
20192,1,XX-88Z-20192,5.8,6.4,10,9.8,9.6,42648
20193,1,XY-89A-20193,4.2,5.2,10,3.8,7,30735
20194,1,XZ-90B-20194,7.6,8.8,9.6,1,4.8,32983
20195,1,XX-91C-20195,8,4.8,1.8,5,2.2,23926
20196,1,XY-92D-20196,6.6,3.8,1.6,2.8,2.2,18015
20197,1,XZ-93E-20197,8.6,3.8,7.2,5.2,5,25822
20198,1,XX-94F-20198,5.2,3.2,5.6,1.8,2,15621
20199,1,XY-95G-20199,2.2,1,1,2.2,7.6,12425
20200,1,XZ-96H-20200,6.8,8.2,4.2,2,3.6,21236
20201,1,XX-97I-20201,6,4.4,4.6,6,9,31980
20202,1,XY-98J-20202,4.6,1,1.2,2.2,5.4,13994
20203,1,XZ-99K-20203,7.8,2.6,4.8,7,2.4,24836
20204,1,XX-11A-20204,8.6,1.4,7.8,6.2,8.6,30341
20205,1,XY-12B-20205,8.8,6.6,3.2,9.6,9.4,37465
20206,1,XZ-13C-20206,2.2,6.8,5.8,7,2,24485
20207,1,XX-14D-20207,5.8,2.2,3.2,6.4,3.4,23022
20208,1,XY-15E-20208,6,4.4,2.8,9.6,3.2,23964
20209,1,XZ-16F-20209,5,3,6.8,7.6,3,23266
20210,1,XX-17G-20210,3.8,4.6,5.4,8.8,1.6,26567
20211,1,XY-18H-20211,9.2,8.2,4.2,5.2,7,31600
20212,1,XZ-19I-20212,9.8,4.2,2.6,1.2,5.4,22059
20213,1,XX-20J-20213,6,2.8,4,10,7.8,29104
20214,1,XY-21K-20214,2.8,9.4,4,6.6,10,35112
20215,1,XZ-22L-20215,7.4,4.6,5.2,4,2.4,21497
20216,1,XX-23M-20216,2.2,3.8,1.4,3.2,6.4,18576
20217,1,XY-24N-20217,3.8,5.2,9.8,8.2,8.4,36356
20218,1,XZ-25O-20218,6,8.4,4.6,1.6,9.6,32474
20219,1,XX-26P-20219,9.4,7.2,10,4.6,5.6,38025
20220,1,XY-27Q-20220,5.2,9,1,5.2,1.6,24039
20221,1,XZ-28R-20221,9.2,5,8.2,8.6,10,44223
20222,1,XX-29S-20222,9.4,3.2,4.4,7.4,9.6,35142
20223,1,XY-30T-20223,4,6.6,1.4,3.8,6.2,23901
20224,1,XZ-31U-20224,2.2,4.6,1.8,10,8,27198
20225,1,XX-32V-20225,10,2.6,5.6,6.8,3.4,24966
20226,1,XY-33W-20226,1.2,7,4.8,10,4.2,23895
20227,1,XZ-34X-20227,5.8,1,3.6,9.6,6.6,25938
20228,1,XX-35Y-20228,1.6,8.4,8.2,6.8,7.8,30025
20229,1,XY-36Z-20229,6.4,8,4.4,8.6,5.8,36009
20230,1,XZ-37A-20230,4.6,7.8,3.2,5.8,7.2,28669
20231,1,XX-38B-20231,6.6,7,6.4,5.6,2.6,29359
20232,1,XY-39C-20232,9.6,4,1.2,3.2,2.2,20103
20233,1,XZ-40D-20233,4.4,1.4,8,4.6,4.4,20885
20234,1,XX-41E-20234,5.6,3.4,6.4,3.6,2,22279
20235,1,XY-42F-20235,4.8,6.4,4.6,4.8,8.4,25242
20236,1,XZ-43G-20236,7.2,4.4,4.2,1.2,8.6,27766
20237,1,XX-44H-20237,6,1.6,8.6,5.6,3.2,22668
20238,1,XY-45I-20238,9,2.2,2,9.2,7.8,31731
20239,1,XZ-46J-20239,2.6,2.6,1.4,3.2,1.8,10678
20240,1,XX-47K-20240,4.2,9,2.8,2.8,5.8,23331
20241,1,XY-48L-20241,1.4,9,2.6,8.4,1.2,19366
20242,1,XZ-49M-20242,6.6,1.8,6.8,2.4,3.8,18729
20243,1,XX-50N-20243,9.2,7.4,9.2,8.2,3.4,38432
20244,1,XY-51O-20244,6,2.2,5,8.8,8.6,33455
20245,1,XZ-52P-20245,7.2,2,2,3.2,1.4,15473
20246,1,XX-53Q-20246,8.4,3,7,7.6,5.4,28141
20247,1,XY-54R-20247,1.2,4,2.8,5.4,7,22114
20248,1,XZ-55S-20248,4,3.8,6.2,9.4,4.8,27963
20249,1,XX-56T-20249,7,3.8,4.2,2.2,2.6,19325
20250,1,XY-57U-20250,1.8,9.2,6.2,8.6,1,28416
20251,1,XZ-58V-20251,2.8,7.2,4.4,2,6.8,20764
20252,1,XX-59W-20252,9.4,1.4,3.2,6.2,7,26319
20253,1,XY-60X-20253,8.4,4,9.2,2.8,4.2,27648
20254,1,XZ-61Y-20254,1.2,9.8,6.6,2,7.4,26765
20255,1,XX-62Z-20255,2,9,3,2.2,6.8,23221
20256,1,XY-63A-20256,4.2,3,1.6,7.6,5,19204
20257,1,XZ-64B-20257,3,9,3.8,8.2,9,32881
20258,1,XX-65C-20258,8.4,8.8,2.4,7,9.2,36713
20259,1,XY-66D-20259,1.4,4.4,8.4,5.8,4.6,21500
20260,1,XZ-67E-20260,9,9.4,6,6.8,1.8,34247
20261,1,XX-68F-20261,9,6.4,1.8,7.8,1.4,26851
20262,1,XY-69G-20262,2.6,4.8,6.2,9.2,2.6,26474
20263,1,XZ-70H-20263,2.8,2.6,10,1,4,21587
20264,1,XX-71I-20264,6.4,2.6,8,9.4,2.8,30654
20265,1,XY-72J-20265,3.4,1.6,3,3.6,1.2,12462
20266,1,XZ-73K-20266,5,8.4,3.8,4.4,9.2,32131
20267,1,XX-74L-20267,2.8,10,4.6,1,2.6,18134
20268,1,XY-75M-20268,5,9.2,9.6,6.8,4.8,30653
20269,1,XZ-76N-20269,9.8,3.6,2,9.8,9.2,37135
20270,1,XX-77O-20270,2.2,2.6,1.8,3.2,5.6,16255
20271,1,XY-78P-20271,7.8,7.8,1,1.2,1,18902
20272,1,XZ-79Q-20272,9,4.4,5.4,5.6,2,27445
20273,1,XX-80R-20273,4,2.4,8.8,9,8.8,34257
20274,1,XY-81S-20274,10,5,4,3.6,5.4,29529
20275,1,XZ-82T-20275,3.2,2.2,9.4,4.2,2.4,18954
20276,1,XX-83U-20276,5,6.6,1.6,3.2,7.4,24878
20277,1,XY-84V-20277,8.8,4.6,6.8,6.6,9.8,38796
20278,1,XZ-85W-20278,9.4,2.4,6.8,8.2,5,31609
20279,1,XX-86X-20279,1.8,3,3,1,7.6,17000
20280,1,XY-87Y-20280,8.4,5.8,9.8,3.6,3.2,26494
20281,1,XZ-88Z-20281,5.8,9.6,10,6.4,8.6,36837
20282,1,XX-89A-20282,8.6,3.6,1.6,4.2,2.8,20600
20283,1,XY-90B-20283,2.4,1.4,7,6.4,1.6,20125
20284,1,XZ-91C-20284,4.4,6,6.8,4.2,2.2,21547
20285,1,XX-92D-20285,8.2,7.6,1.4,9.2,8.4,35186
20286,1,XY-93E-20286,6,2.4,9.6,7.8,9,32002
20287,1,XZ-94F-20287,6.8,8.2,5,5.2,4.2,30547
20288,1,XX-95G-20288,4.2,5.6,2,8.4,8.2,24660
20289,1,XY-96H-20289,7.4,6,9,9.4,6.2,40565
20290,1,XZ-97I-20290,9,9.8,2.8,7.2,1,28325
20291,1,XX-98J-20291,9.2,1.4,8.6,8.8,7,33414
20292,1,XY-99K-20292,6.4,5.4,7.8,9.8,9,34621
20293,1,XZ-11A-20293,5.6,8.4,7.4,1.6,9.8,34640
20294,1,XX-12B-20294,6,2,6,3.6,5.4,23262
20295,1,XY-13C-20295,6.8,3,2.6,1,1.4,13277
20296,1,XZ-14D-20296,5,8.4,3,4.4,10,26670
20297,1,XX-15E-20297,9.4,2.4,5,2.4,4.4,22580
20298,1,XY-16F-20298,7.4,4.6,9.6,7.6,4,33489
20299,1,XZ-17G-20299,9.6,2.8,9,8.4,6,32782
20300,1,XX-18H-20300,7.4,2.8,6.8,8.4,8.4,34500
20301,1,XY-19I-20301,4.2,8,6,2.4,3.6,23096
20302,1,XZ-20J-20302,3.8,3.6,3.6,2.4,6.6,17624
20303,1,XX-21K-20303,9,5.8,2.2,6.2,5.2,29235
20304,1,XY-22L-20304,2.8,9.8,8.4,5.6,3,27069
20305,1,XZ-23M-20305,5.8,9.4,3.4,7.4,7.6,30415
20306,1,XX-24N-20306,9.2,5,6.8,8.8,3.2,29713
20307,1,XY-25O-20307,6.6,3.2,3.6,9.6,6.6,30568
20308,1,XZ-26P-20308,4,4.8,2,7,6.2,20918
20309,1,XX-27Q-20309,3.4,6.2,4.2,5,9.6,27974
20310,1,XY-28R-20310,6,5.4,1.6,2.6,3.8,17456
20311,1,XZ-29S-20311,4.4,6.8,3.8,2.8,4.2,22970
20312,1,XX-30T-20312,5.2,6.8,9.4,3.8,6.2,31928
20313,1,XY-31U-20313,5.6,3.6,2.8,10,10,29005
20314,1,XZ-32V-20314,1.4,6.4,8.4,9,8.2,34893
20315,1,XX-33W-20315,6.6,2,5.4,8.2,6.8,28730
20316,1,XY-34X-20316,6.2,9.8,3.6,3.6,5,25137
20317,1,XZ-35Y-20317,9.6,2.6,3,9.2,4.6,27686
20318,1,XX-36Z-20318,5.8,5.8,9.4,3,5.2,28044
20319,1,XY-37A-20319,1.4,6.2,8,7.2,3.6,24871
20320,1,XZ-38B-20320,7,1.8,7,7.2,4.2,29738
20321,1,XX-39C-20321,3.2,8,3.4,4.6,7.6,24830
20322,1,XY-40D-20322,5,5,2.2,6.4,1,18330
20323,1,XZ-41E-20323,5.2,3.4,6,6.8,5.6,27770
20324,1,XX-42F-20324,8.4,9,4.4,4.2,3,30940
20325,1,XY-43G-20325,3.4,7.6,4,5,2,22013
20326,1,XZ-44H-20326,2.6,9.8,2.8,3.6,7.2,27677
20327,1,XX-45I-20327,9.6,3.4,2.2,3.6,5,25821
20328,1,XY-46J-20328,6.8,2.4,2.2,1.4,7.4,18000
20329,1,XZ-47K-20329,6.2,6.2,9.4,1,1,22808
20330,1,XX-48L-20330,8.8,7.4,9,6,5,32725
20331,1,XY-49M-20331,1.6,3.8,6.2,5.6,3.8,22796
20332,1,XZ-50N-20332,1,5.4,1,8.2,3.4,19826
20333,1,XX-51O-20333,3,5,8.6,4.6,7.8,27243
20334,1,XY-52P-20334,3.4,2.2,7,1,5.2,17018
20335,1,XZ-53Q-20335,1.8,7.8,4.6,4,7,23000
20336,1,XX-54R-20336,3.6,8.2,3.8,5.4,6.8,27383
20337,1,XY-55S-20337,8.4,7.6,8.8,1.2,10,33516
20338,1,XZ-56T-20338,2.8,8.2,5.8,4.4,9.6,33590
20339,1,XX-57U-20339,5.6,9,7.4,6.4,4.4,34453
20340,1,XY-58V-20340,7.2,10,5.2,2,6,29306
20341,1,XZ-59W-20341,3.4,6.6,8.4,7.4,6.8,30820
20342,1,XX-60X-20342,6.8,6,1.2,4.2,6.2,22555
20343,1,XY-61Y-20343,4.6,9.8,8.4,6,7.4,39219
20344,1,XZ-62Z-20344,6.4,8.2,9.4,7.4,5.8,33115
20345,1,XX-63A-20345,8.2,8.4,8.4,3.8,2.8,32434
20346,1,XY-64B-20346,1.8,4.8,5,8.4,8.4,30496
20347,1,XZ-65C-20347,9,7.2,3.2,2.4,8.4,31776
20348,1,XX-66D-20348,6.6,5.2,9.8,4,8.8,33058
20349,1,XY-67E-20349,3.6,8.2,2.2,8.6,3,26606
20350,1,XZ-68F-20350,7.2,2.4,9.8,1.8,9.4,32702
20351,1,XX-69G-20351,5.4,4.6,1.2,4.8,1.2,15487
20352,1,XY-70H-20352,3.6,7.6,4.2,9,7.4,32506
20353,1,XZ-71I-20353,5.8,1.2,9,9.2,2.4,29852
20354,1,XX-72J-20354,7.2,7.4,2.6,1.2,6.2,24925
20355,1,XY-73K-20355,2.8,4,7.2,5.6,3.4,21937
20356,1,XZ-74L-20356,8,6.4,1.2,7.8,10,31707
20357,1,XX-75M-20357,6.6,1.4,1.4,4,3.4,15908
20358,1,XY-76N-20358,6,1.6,9.2,4.4,1.4,20159
20359,1,XZ-77O-20359,6.2,5.2,9.6,1.2,3.6,23865
20360,1,XX-78P-20360,7,5.4,7.6,4.2,1.6,28254
20361,1,XY-79Q-20361,5.6,8.8,9.6,7.2,2.4,36916
20362,1,XZ-80R-20362,9.4,1.2,3.2,6.4,4.2,21772
20363,1,XX-81S-20363,5,6.6,6.4,6.6,4.2,28912
20364,1,XY-82T-20364,8.4,4.8,2.4,8.6,5.4,26110
20365,1,XZ-83U-20365,7.2,1,6.8,5.6,2.2,21405
20366,1,XX-84V-20366,9.8,1.8,6.6,2.6,6.8,24189
20367,1,XY-85W-20367,5.4,6.8,7.2,6.6,1.6,23634
20368,1,XZ-86X-20368,6.8,8.8,9.6,3,8.6,36171
20369,1,XX-87Y-20369,2.4,2.8,2,5.4,3.8,17807
20370,1,XY-88Z-20370,8.4,3.6,4.2,3.8,6.4,27691
20371,1,XZ-89A-20371,2.2,7.4,1.2,3,7.6,18434
20372,1,XX-90B-20372,8,2.2,3.2,2.8,7,22260
20373,1,XY-91C-20373,8.6,10,5.2,8.6,1.2,33005
20374,1,XZ-92D-20374,8,6.8,8.6,8.8,2,36488
20375,1,XX-93E-20375,6.4,1.4,8,7.2,4.8,25848
20376,1,XY-94F-20376,7.8,2,3.2,6.8,2.2,20178
20377,1,XZ-95G-20377,1.6,8.8,8.2,1.8,8.2,25219
20378,1,XX-96H-20378,7.2,2.2,1.2,1.8,1.2,14453
20379,1,XY-97I-20379,2.4,6.2,4.6,8.6,9.8,32207
20380,1,XZ-98J-20380,7,6.2,7.4,9,2.4,35043
20381,1,XX-99K-20381,4.6,4.2,8.8,3.6,6.8,24732
20382,1,XY-11A-20382,5,10,6.4,9.4,6.8,35558
20383,1,XZ-12B-20383,5.4,6.4,7.8,4.8,5.2,30399
20384,1,XX-13C-20384,3.2,2.4,9,9,2,22382
20385,1,XY-14D-20385,1.8,3.6,9.6,7.8,9,28766
20386,1,XZ-15E-20386,7.4,7.8,9,1.2,1,26970
20387,1,XX-16F-20387,4.6,4,8.2,1.4,9,23895
20388,1,XY-17G-20388,8.2,1.8,4.2,5.2,7,23636
20389,1,XZ-18H-20389,6.8,6.2,7.2,1.8,8.8,27501
20390,1,XX-19I-20390,2.6,1.2,5.2,4.4,4.6,18821
20391,1,XY-20J-20391,4.4,7,1.6,10,5.4,30351
20392,1,XZ-21K-20392,6.2,6.8,5.2,3.2,7.4,26614
20393,1,XX-22L-20393,9.6,4.2,8.6,3.2,4.2,32732
20394,1,XY-23M-20394,10,8.4,5.4,5.8,7.6,40816
20395,1,XZ-24N-20395,4.4,9.2,3.6,7.2,7.6,27882
20396,1,XX-25O-20396,1.8,8,1.4,3.4,7.6,22833
20397,1,XY-26P-20397,3.2,2.2,7.8,3.4,9.8,26931
20398,1,XZ-27Q-20398,9.4,7.4,10,4.4,9,36522
20399,1,XX-28R-20399,1.4,9.8,2.2,2.6,8,21415
20400,1,XY-29S-20400,5.2,7.4,10,8.2,7.6,38642
20401,1,XZ-30T-20401,9.8,3,4.2,5.6,6,25468
20402,1,XX-31U-20402,8.4,3.6,5.2,1,6.2,23668
20403,1,XY-32V-20403,1.2,5.2,9.6,7.8,8,27641
20404,1,XZ-33W-20404,8.4,9.8,2,9.2,7.4,34504
20405,1,XX-34X-20405,6.4,6,1.2,1.6,3.6,20390
20406,1,XY-35Y-20406,8.8,9.6,3.8,9.2,7,37882
20407,1,XZ-36Z-20407,1.6,2.8,2.4,8.2,8.8,21986
20408,1,XX-37A-20408,3,5.2,7.8,1,6.6,24393
20409,1,XY-38B-20409,1.2,8.2,5.2,9.8,7,28640
20410,1,XZ-39C-20410,4,2,1.6,6.4,10,20638
20411,1,XX-40D-20411,3,1.4,10,8.4,4,26615
20412,1,XY-41E-20412,9,9.2,3,7,9,35705
20413,1,XZ-42F-20413,9,8.8,4.4,4.4,1,24512
20414,1,XX-43G-20414,1.6,6.4,6.2,7,3.8,22968
20415,1,XY-44H-20415,7.2,8.2,8,1.6,8.6,30868
20416,1,XZ-45I-20416,7.8,8.4,8.8,7.6,5,36122
20417,1,XX-46J-20417,5,3.4,4,6.2,9.8,25759
20418,1,XY-47K-20418,1.4,2.8,4.8,4.6,6.8,18435
20419,1,XZ-48L-20419,4.8,6.4,7.6,10,4.6,33059
20420,1,XX-49M-20420,9.8,6,3,5,8.4,33205
20421,1,XY-50N-20421,3.6,1.4,10,8.2,5.8,31175
20422,1,XZ-51O-20422,4.2,7.8,6,1.4,1.2,17850
20423,1,XX-52P-20423,3.6,1.2,2,9.4,4.8,22638
20424,1,XY-53Q-20424,3.4,3.6,5.6,2.6,3,16862
20425,1,XZ-54R-20425,5,2.8,5.2,8.8,9,32454
20426,1,XX-55S-20426,4.2,1.4,7,9.2,1.2,21965
20427,1,XY-56T-20427,6,5.4,8,1.6,9.6,29967
20428,1,XZ-57U-20428,1.2,3,8,6.2,7.4,24778
20429,1,XX-58V-20429,6.8,2.6,5,2,10,23280
20430,1,XY-59W-20430,1.8,4.8,10,7.6,2.4,23895
20431,1,XZ-60X-20431,2.4,2,5.8,9.4,8.6,27608
20432,1,XX-61Y-20432,1,2.6,3.2,4.6,6.8,16906
20433,1,XY-62Z-20433,2.8,4.4,7,2,4.4,20143
20434,1,XZ-63A-20434,5.8,2.8,9.4,4,7.4,31446
20435,1,XX-64B-20435,1.4,4,8.6,3.4,8,26429
20436,1,XY-65C-20436,4.6,6.8,3.4,8.2,7.4,31111
20437,1,XZ-66D-20437,8.8,7,2,5.8,4.2,28117
20438,1,XX-67E-20438,1.2,2.6,1.6,2.6,9.8,17426
20439,1,XY-68F-20439,2.6,7.2,2.6,8.6,1.2,21241
20440,1,XZ-69G-20440,5.4,6.6,6,3,1.4,23079
20441,1,XX-70H-20441,8.4,8.6,5,3,6.2,30882
20442,1,XY-71I-20442,4.8,8.6,9,4.4,6,35850
20443,1,XZ-72J-20443,3.2,1,5.2,4.4,1.8,14028
20444,1,XX-73K-20444,4.8,1.4,4.6,4,9.2,26218
20445,1,XY-74L-20445,7.8,8.8,1,8.4,2.6,28651
20446,1,XZ-75M-20446,2.8,3,6.4,8.8,7.2,25670
20447,1,XX-76N-20447,4.6,8.6,4,10,8.8,36864
20448,1,XY-77O-20448,7.8,1.8,9.6,4.2,7.4,29128
20449,1,XZ-78P-20449,9.2,6.6,8.2,4.8,5,28892
20450,1,XX-79Q-20450,6.2,3.4,5.8,8.4,3,27339
20451,1,XY-80R-20451,9,3.2,5.8,8.8,2,30459
20452,1,XZ-81S-20452,6,9.2,10,2.6,5.4,34804
20453,1,XX-82T-20453,3.8,2.4,4,9.2,1.8,22326
20454,1,XY-83U-20454,10,8.2,5.6,2.2,7.2,28828
20455,1,XZ-84V-20455,5,8.2,2.4,9.4,1.8,26494
20456,1,XX-85W-20456,7,3.4,7.2,7.4,7.8,34433
20457,1,XY-86X-20457,3,7.6,5.4,3.2,9.4,30162
20458,1,XZ-87Y-20458,7.4,2.2,5.2,4.4,2.4,18878
20459,1,XX-88Z-20459,1.8,1,1.4,3.8,7.6,14346
20460,1,XY-89A-20460,5.4,8.2,7.6,7.8,1.8,26697
20461,1,XZ-90B-20461,8,9.2,1,2,9.8,30684
20462,1,XX-91C-20462,2,4.2,4.2,1.8,4.8,16623
20463,1,XY-92D-20463,4.2,4,7.4,4.6,5.8,28465
20464,1,XZ-93E-20464,5.6,2.4,2.8,7.4,10,26381
20465,1,XX-94F-20465,8,8.8,7.6,7.2,2.4,34959
20466,1,XY-95G-20466,4.8,10,8.8,9,2,29493
20467,1,XZ-96H-20467,1.2,8.6,9,8,6.8,30687
20468,1,XX-97I-20468,2.6,9.6,8,7.2,10,40216
20469,1,XY-98J-20469,9,6.4,2,1.6,9.8,30640
20470,1,XZ-99K-20470,3.8,5,1.4,4.6,5,20061
20471,1,XX-11A-20471,8.2,1.8,9.2,5.4,6.4,31484
20472,1,XY-12B-20472,5,4.2,7.4,2,2.2,21249
20473,1,XZ-13C-20473,7.6,3.4,8.4,2.6,2.4,26311
20474,1,XX-14D-20474,6.2,5,5,3,2,21620
20475,1,XY-15E-20475,2.2,6,4.2,1,6.6,21776
20476,1,XZ-16F-20476,7,9.4,2.8,9.4,9.2,40374
20477,1,XX-17G-20477,5.4,3.2,2.4,6.6,1.6,17835
20478,1,XY-18H-20478,4.6,8,4.8,5.4,8.2,33260
20479,1,XZ-19I-20479,2.6,10,2.4,7,9.4,28480
20480,1,XX-20J-20480,8.6,4.8,5.8,1.2,8.4,27798
20481,1,XY-21K-20481,4.6,4,5.2,7.2,5.2,28346
20482,1,XZ-22L-20482,2.2,6.8,1.4,10,9.8,33190
20483,1,XX-23M-20483,7.8,9.4,1.6,3.4,5,29738
20484,1,XY-24N-20484,6.8,3.4,4.2,8.8,5.8,29348
20485,1,XZ-25O-20485,1.6,5,2.8,3.8,3.2,16808
20486,1,XX-26P-20486,8.8,9,9.6,9,9,47484
20487,1,XY-27Q-20487,6.4,6,4.8,9,2.6,28126
20488,1,XZ-28R-20488,7.4,2.8,7.6,3.6,6.2,25149
20489,1,XX-29S-20489,2.4,9.6,2.4,7.6,4.6,25738
20490,1,XY-30T-20490,6.4,1.6,9.2,2.2,3.4,19811
20491,1,XZ-31U-20491,9.2,6,4.4,3.2,1,22379
